data,data_ref,eixo_sentido,rota_principal,antecedencia,pax_atual,pax_referencia,diff_pax,grupos_atual,grupos_referencia,cash_atual,cash_referencia,gmv_atual,gmv_referencia,ticket_medio_atual,ticket_medio_referencia,lf_atual,lf_referencia,yield_atual,yield_referencia
2026-06-07,2026-04-05,GVS-SAO,GVS-SAO,29,14,3,11,1,1,2564.41,496.7,2577.6,496.7,183.1721428571429,165.56666666666666,0.172,0.026,0.258,0.347
2026-06-07,2026-04-05,SAO-GVS,GVS-SAO,29,22,13,9,1,1,4488.02,2376.14,4525.8,2470.7,204.00090909090912,182.78,0.333,0.209,0.263,0.221
2026-06-07,2026-04-05,GVS-SAO,GVS-SAO,28,14,5,9,1,1,2564.41,774.5,2577.6,774.5,183.1721428571429,154.9,0.172,0.034,0.258,0.421
2026-06-07,2026-04-05,SAO-GVS,GVS-SAO,28,22,13,9,1,1,4488.02,2376.14,4525.8,2470.7,204.00090909090912,182.78,0.333,0.209,0.263,0.221
2026-06-07,2026-04-05,GVS-SAO,GVS-SAO,27,17,5,12,1,1,3004.11,774.5,3017.3,774.5,176.71235294117648,154.9,0.217,0.034,0.24,0.421
2026-06-07,2026-04-05,SAO-GVS,GVS-SAO,27,22,14,8,1,1,4488.02,2552.04,4525.8,2646.6,204.00090909090912,182.28857142857143,0.333,0.221,0.263,0.226
2026-06-07,2026-04-05,GVS-SAO,GVS-SAO,26,18,7,11,1,1,3165.01,1358.3,3178.2,1358.3,175.83388888888888,194.04285714285714,0.231,0.064,0.237,0.396
2026-06-07,2026-04-05,SAO-GVS,GVS-SAO,26,24,14,10,1,1,4863.82,2552.04,4901.6,2646.6,202.65916666666666,182.28857142857143,0.347,0.221,0.273,0.226
2026-06-07,2026-04-05,GVS-SAO,GVS-SAO,25,20,9,11,1,1,3506.81,1740.1,3520.0,1740.1,175.3405,193.34444444444443,0.259,0.093,0.235,0.346
2026-06-07,2026-04-05,SAO-GVS,GVS-SAO,25,24,18,6,1,1,4863.82,3204.67,4901.6,3408.2,202.65916666666666,178.03722222222223,0.347,0.254,0.273,0.246
2026-06-07,2026-04-05,SAO-GVS,GVS-SAO,24,24,23,1,1,1,4863.82,3909.27,4901.6,4231.7,202.65916666666666,169.96826086956523,0.347,0.312,0.273,0.244
2026-06-07,2026-04-05,GVS-SAO,GVS-SAO,24,20,10,10,1,1,3506.81,1929.0,3520.0,1929.0,175.3405,192.9,0.259,0.106,0.235,0.337
2026-06-07,2026-04-05,VIX-IPA,IPA-VIX,44,0,8,-8,2,2,0.0,1139.82,0.0,1169.2,,142.4775,0.0,0.08,,0.344
2026-06-07,2026-04-05,IPA-VIX,IPA-VIX,44,0,0,0,2,2,0.0,0.0,0.0,0.0,,,0.0,0.0,,
2026-06-07,2026-04-05,VIX-IPA,IPA-VIX,43,0,8,-8,2,2,0.0,1139.82,0.0,1169.2,,142.4775,0.0,0.08,,0.344
2026-06-07,2026-04-05,IPA-VIX,IPA-VIX,43,0,0,0,2,2,0.0,0.0,0.0,0.0,,,0.0,0.0,,
2026-06-07,2026-04-05,IPA-VIX,IPA-VIX,42,0,0,0,2,2,0.0,0.0,0.0,0.0,,,0.0,0.0,,
2026-06-07,2026-04-05,VIX-IPA,IPA-VIX,42,0,8,-8,2,2,0.0,1139.82,0.0,1169.2,,142.4775,0.0,0.08,,0.344
2026-06-07,2026-04-05,IPA-VIX,IPA-VIX,41,0,0,0,2,2,0.0,0.0,0.0,0.0,,,0.0,0.0,,
2026-06-07,2026-04-05,VIX-IPA,IPA-VIX,41,0,8,-8,2,2,0.0,1139.82,0.0,1169.2,,142.4775,0.0,0.08,,0.344
2026-06-07,2026-04-05,VIX-IPA,IPA-VIX,40,0,8,-8,2,2,0.0,1139.82,0.0,1169.2,,142.4775,0.0,0.08,,0.344
2026-06-07,2026-04-05,IPA-VIX,IPA-VIX,40,0,0,0,2,2,0.0,0.0,0.0,0.0,,,0.0,0.0,,
2026-06-07,2026-04-05,IPA-VIX,IPA-VIX,39,0,0,0,2,2,0.0,0.0,0.0,0.0,,,0.0,0.0,,
2026-06-07,2026-04-05,VIX-IPA,IPA-VIX,39,0,8,-8,2,2,0.0,1139.82,0.0,1169.2,,142.4775,0.0,0.08,,0.344
2026-06-07,2026-04-05,IPA-VIX,IPA-VIX,38,0,0,0,2,2,0.0,0.0,0.0,0.0,,,0.0,0.0,,
2026-06-07,2026-04-05,VIX-IPA,IPA-VIX,38,0,8,-8,2,2,0.0,1139.82,0.0,1169.2,,142.4775,0.0,0.08,,0.344
2026-06-07,2026-04-05,IPA-VIX,IPA-VIX,37,0,0,0,2,2,0.0,0.0,0.0,0.0,,,0.0,0.0,,
2026-06-07,2026-04-05,VIX-IPA,IPA-VIX,37,0,8,-8,2,2,0.0,1139.82,0.0,1169.2,,142.4775,0.0,0.08,,0.344
2026-06-07,2026-04-05,IPA-VIX,IPA-VIX,36,0,0,0,2,2,0.0,0.0,0.0,0.0,,,0.0,0.0,,
2026-06-07,2026-04-05,VIX-IPA,IPA-VIX,36,0,8,-8,2,2,0.0,1139.82,0.0,1169.2,,142.4775,0.0,0.08,,0.344
2026-06-07,2026-04-05,IPA-VIX,IPA-VIX,35,0,0,0,2,2,0.0,0.0,0.0,0.0,,,0.0,0.0,,
2026-06-07,2026-04-05,VIX-IPA,IPA-VIX,35,0,8,-8,2,2,0.0,1139.82,0.0,1169.2,,142.4775,0.0,0.08,,0.344
2026-06-07,2026-04-05,IPA-VIX,IPA-VIX,34,0,0,0,2,2,0.0,0.0,0.0,0.0,,,0.0,0.0,,
2026-06-07,2026-04-05,VIX-IPA,IPA-VIX,34,0,8,-8,2,2,0.0,1139.82,0.0,1169.2,,142.4775,0.0,0.08,,0.344
2026-06-07,2026-04-05,VIX-IPA,IPA-VIX,33,0,8,-8,2,2,0.0,1139.82,0.0,1169.2,,142.4775,0.0,0.08,,0.344
2026-06-07,2026-04-05,IPA-VIX,IPA-VIX,33,1,0,1,2,2,153.9,0.0,153.9,0.0,153.9,,0.011,0.0,0.338,
2026-06-07,2026-04-05,IPA-VIX,IPA-VIX,32,1,0,1,2,2,153.9,0.0,153.9,0.0,153.9,,0.011,0.0,0.338,
2026-06-07,2026-04-05,VIX-IPA,IPA-VIX,32,0,8,-8,2,2,0.0,1139.82,0.0,1169.2,,142.4775,0.0,0.08,,0.344
2026-06-07,2026-04-05,IPA-VIX,IPA-VIX,31,1,0,1,2,2,153.9,0.0,153.9,0.0,153.9,,0.011,0.0,0.338,
2026-06-07,2026-04-05,VIX-IPA,IPA-VIX,31,0,8,-8,2,2,0.0,1139.82,0.0,1169.2,,142.4775,0.0,0.08,,0.344
2026-06-07,2026-04-05,IPA-VIX,IPA-VIX,30,1,1,0,2,2,153.9,233.9,153.9,233.9,153.9,233.9,0.011,0.012,0.338,0.498
2026-06-07,2026-04-05,VIX-IPA,IPA-VIX,30,0,8,-8,2,2,0.0,1139.82,0.0,1169.2,,142.4775,0.0,0.08,,0.344
2026-06-07,2026-04-05,IPA-VIX,IPA-VIX,29,2,1,1,2,2,307.8,233.9,307.8,233.9,153.9,233.9,0.022,0.012,0.338,0.498
2026-06-07,2026-04-05,VIX-IPA,IPA-VIX,29,0,8,-8,2,2,0.0,1139.82,0.0,1169.2,,142.4775,0.0,0.08,,0.344
2026-06-07,2026-04-05,IPA-VIX,IPA-VIX,28,2,1,1,2,2,307.8,233.9,307.8,233.9,153.9,233.9,0.022,0.012,0.338,0.498
2026-06-07,2026-04-05,VIX-IPA,IPA-VIX,28,1,9,-8,2,2,190.9,1392.72,190.9,1422.1,190.9,154.74666666666667,0.012,0.091,0.399,0.367
2026-06-07,2026-04-05,VIX-IPA,IPA-VIX,27,4,9,-5,2,2,763.6,1392.72,763.6,1422.1,190.9,154.74666666666667,0.046,0.091,0.399,0.367
2026-06-07,2026-04-05,IPA-VIX,IPA-VIX,27,4,2,2,2,2,649.6,448.8,649.6,448.8,162.4,224.4,0.045,0.023,0.359,0.481
2026-06-07,2026-04-05,VIX-IPA,IPA-VIX,26,4,8,-4,2,2,763.6,1139.82,763.6,1169.2,190.9,142.4775,0.046,0.08,0.399,0.344
2026-06-07,2026-04-05,IPA-VIX,IPA-VIX,26,6,2,4,2,2,957.4,448.8,957.4,448.8,159.5666666666667,224.4,0.067,0.023,0.35,0.481
2026-06-07,2026-04-05,IPA-VIX,IPA-VIX,25,10,3,7,2,2,1581.0,663.7,1581.0,663.7,158.1,221.23333333333335,0.112,0.034,0.348,0.478
2026-06-07,2026-04-05,VIX-IPA,IPA-VIX,25,4,8,-4,2,2,763.6,1139.82,763.6,1169.2,190.9,142.4775,0.046,0.08,0.399,0.344
2026-06-07,2026-04-05,IPA-VIX,IPA-VIX,24,10,3,7,2,2,1581.0,663.7,1581.0,663.7,158.1,221.23333333333335,0.112,0.034,0.348,0.478
2026-06-07,2026-04-05,VIX-IPA,IPA-VIX,24,4,9,-5,2,2,763.6,1333.72,763.6,1363.1,190.9,148.19111111111113,0.046,0.093,0.399,0.346
2026-06-07,2026-04-05,JDF-SAO,JDF-SAO,44,3,2,1,2,2,495.7,331.8,495.7,331.8,165.23333333333335,165.9,0.023,0.017,0.309,0.278
2026-06-07,2026-04-05,SAO-JDF,JDF-SAO,44,11,2,9,2,1,1624.92,279.8,1651.9,279.8,147.72,139.9,0.098,0.033,0.303,0.257
2026-06-07,2026-04-05,SAO-JDF,JDF-SAO,43,11,2,9,2,1,1624.92,279.8,1651.9,279.8,147.72,139.9,0.098,0.033,0.303,0.257
2026-06-07,2026-04-05,JDF-SAO,JDF-SAO,43,3,2,1,2,2,495.7,331.8,495.7,331.8,165.23333333333335,165.9,0.023,0.017,0.309,0.278
2026-06-07,2026-04-05,JDF-SAO,JDF-SAO,42,3,2,1,2,2,495.7,331.8,495.7,331.8,165.23333333333335,165.9,0.023,0.017,0.309,0.278
2026-06-07,2026-04-05,SAO-JDF,JDF-SAO,42,12,2,10,2,1,1744.82,279.8,1771.8,279.8,145.40166666666667,139.9,0.106,0.033,0.3,0.257
2026-06-07,2026-04-05,SAO-JDF,JDF-SAO,41,12,2,10,2,1,1744.82,279.8,1771.8,279.8,145.40166666666667,139.9,0.106,0.033,0.3,0.257
2026-06-07,2026-04-05,JDF-SAO,JDF-SAO,41,5,2,3,2,2,811.5,331.8,811.5,331.8,162.3,165.9,0.041,0.017,0.29,0.278
2026-06-07,2026-04-05,SAO-JDF,JDF-SAO,40,13,2,11,2,1,1849.72,279.8,1876.7,279.8,142.28615384615384,139.9,0.112,0.033,0.301,0.257
2026-06-07,2026-04-05,JDF-SAO,JDF-SAO,40,5,2,3,2,2,811.5,331.8,811.5,331.8,162.3,165.9,0.041,0.017,0.29,0.278
2026-06-07,2026-04-05,JDF-SAO,JDF-SAO,39,5,2,3,2,2,811.5,331.8,811.5,331.8,162.3,165.9,0.041,0.017,0.29,0.278
2026-06-07,2026-04-05,SAO-JDF,JDF-SAO,39,13,2,11,2,1,1849.72,279.8,1876.7,279.8,142.28615384615384,139.9,0.112,0.033,0.301,0.257
2026-06-07,2026-04-05,JDF-SAO,JDF-SAO,38,5,2,3,2,2,811.5,331.8,811.5,331.8,162.3,165.9,0.041,0.017,0.29,0.278
2026-06-07,2026-04-05,SAO-JDF,JDF-SAO,38,13,3,10,2,2,1849.72,473.7,1876.7,473.7,142.28615384615384,157.9,0.112,0.027,0.301,0.296
2026-06-07,2026-04-05,SAO-JDF,JDF-SAO,37,15,3,12,2,2,2163.52,473.7,2190.5,473.7,144.23466666666667,157.9,0.13,0.027,0.302,0.296
2026-06-07,2026-04-05,JDF-SAO,JDF-SAO,37,5,4,1,2,2,811.5,1085.6,811.5,1085.6,162.3,271.4,0.041,0.033,0.29,0.455
2026-06-07,2026-04-05,SAO-JDF,JDF-SAO,36,15,3,12,2,2,2163.52,473.7,2190.5,473.7,144.23466666666667,157.9,0.13,0.027,0.302,0.296
2026-06-07,2026-04-05,JDF-SAO,JDF-SAO,36,6,4,2,2,2,969.4,1085.6,969.4,1085.6,161.5666666666667,271.4,0.049,0.033,0.286,0.455
2026-06-07,2026-04-05,SAO-JDF,JDF-SAO,35,17,4,13,2,2,2451.32,667.6,2478.3,667.6,144.19529411764705,166.9,0.145,0.036,0.307,0.311
2026-06-07,2026-04-05,JDF-SAO,JDF-SAO,35,7,4,3,2,2,1283.3,1085.6,1283.3,1085.6,183.32857142857145,271.4,0.058,0.033,0.322,0.455
2026-06-07,2026-04-05,JDF-SAO,JDF-SAO,34,6,4,2,2,2,1103.4,1085.6,1103.4,1085.6,183.9,271.4,0.052,0.033,0.309,0.455
2026-06-07,2026-04-05,SAO-JDF,JDF-SAO,34,17,4,13,2,2,2451.32,667.6,2478.3,667.6,144.19529411764705,166.9,0.145,0.036,0.307,0.311
2026-06-07,2026-04-05,JDF-SAO,JDF-SAO,33,9,4,5,2,2,1985.1,1085.6,1985.1,1085.6,220.56666666666666,271.4,0.078,0.033,0.37,0.455
2026-06-07,2026-04-05,SAO-JDF,JDF-SAO,33,18,4,14,2,2,2586.22,667.6,2613.2,667.6,143.67888888888888,166.9,0.155,0.036,0.303,0.311
2026-06-07,2026-04-05,JDF-SAO,JDF-SAO,32,10,4,6,2,2,2154.0,1085.6,2154.0,1085.6,215.4,271.4,0.085,0.033,0.367,0.455
2026-06-07,2026-04-05,SAO-JDF,JDF-SAO,32,19,4,15,2,2,2730.12,667.6,2757.1,667.6,143.69052631578947,166.9,0.165,0.036,0.301,0.311
2026-06-07,2026-04-05,SAO-JDF,JDF-SAO,31,19,4,15,2,2,2730.12,667.6,2757.1,667.6,143.69052631578947,166.9,0.165,0.036,0.301,0.311
2026-06-07,2026-04-05,JDF-SAO,JDF-SAO,31,10,4,6,2,2,2154.0,1085.6,2154.0,1085.6,215.4,271.4,0.085,0.033,0.367,0.455
2026-06-07,2026-04-05,JDF-SAO,JDF-SAO,30,11,5,6,2,2,2311.9,1179.5,2311.9,1251.5,210.17272727272723,235.9,0.091,0.04,0.358,0.408
2026-06-07,2026-04-05,SAO-JDF,JDF-SAO,30,21,4,17,2,2,2996.92,667.6,3023.9,667.6,142.7104761904762,166.9,0.177,0.036,0.308,0.311
2026-06-07,2026-04-05,JDF-SAO,JDF-SAO,29,11,5,6,2,2,2311.9,1179.5,2311.9,1251.5,210.17272727272723,235.9,0.091,0.04,0.358,0.408
2026-06-07,2026-04-05,SAO-JDF,JDF-SAO,29,23,4,19,2,2,3282.72,667.6,3309.7,667.6,142.7269565217391,166.9,0.197,0.036,0.303,0.311
2026-06-07,2026-04-05,JDF-SAO,JDF-SAO,28,13,5,8,2,2,2649.7,1179.5,2649.7,1251.5,203.8230769230769,235.9,0.105,0.04,0.355,0.408
2026-06-07,2026-04-05,SAO-JDF,JDF-SAO,28,24,4,20,2,2,3424.62,667.6,3451.6,667.6,142.6925,166.9,0.205,0.036,0.305,0.311
2026-06-07,2026-04-05,SAO-JDF,JDF-SAO,27,28,4,24,2,2,4086.32,667.6,4169.2,667.6,145.94,166.9,0.237,0.036,0.313,0.311
2026-06-07,2026-04-05,JDF-SAO,JDF-SAO,27,14,6,8,2,2,2818.6,1258.4,2818.6,1330.4,201.32857142857142,209.73333333333332,0.112,0.043,0.353,0.409
2026-06-07,2026-04-05,SAO-JDF,JDF-SAO,26,34,8,26,2,2,5177.54,1463.2,5316.6,1463.2,152.28058823529412,182.9,0.285,0.07,0.331,0.355
2026-06-07,2026-04-05,JDF-SAO,JDF-SAO,26,15,7,8,2,2,2965.5,1565.3,2965.5,1637.3,197.7,223.6142857142857,0.12,0.05,0.346,0.437
2026-06-07,2026-04-05,JDF-SAO,JDF-SAO,25,19,10,9,2,2,4040.1,2416.0,4040.1,2488.0,212.63684210526316,241.6,0.153,0.073,0.369,0.466
2026-06-07,2026-04-05,SAO-JDF,JDF-SAO,25,36,8,28,2,2,5545.34,1463.2,5684.4,1463.2,154.03722222222223,182.9,0.302,0.07,0.334,0.355
2026-06-07,2026-04-05,JDF-SAO,JDF-SAO,24,19,11,8,2,2,4040.1,2590.9,4040.1,2662.9,212.63684210526316,235.53636363636363,0.153,0.081,0.369,0.448
2026-06-07,2026-04-05,SAO-JDF,JDF-SAO,24,36,9,27,2,2,5545.34,1657.1,5684.4,1657.1,154.03722222222223,184.1222222222222,0.302,0.078,0.334,0.362
2026-06-07,2026-04-05,RIO-MCE,MCE-RIO,44,2,1,1,2,2,127.8,42.9,127.8,42.9,63.9,42.9,0.019,0.011,0.372,0.218
2026-06-07,2026-04-05,MCE-RIO,MCE-RIO,44,4,3,1,2,2,207.04,100.92,243.6,107.7,51.76,33.64,0.039,0.03,0.301,0.187
2026-06-07,2026-04-05,RIO-MCE,MCE-RIO,43,2,1,1,2,2,127.8,42.9,127.8,42.9,63.9,42.9,0.019,0.011,0.372,0.218
2026-06-07,2026-04-05,MCE-RIO,MCE-RIO,43,4,5,-1,2,2,207.04,166.72,243.6,173.5,51.76,33.344,0.039,0.049,0.301,0.188
2026-06-07,2026-04-05,RIO-MCE,MCE-RIO,42,2,1,1,2,2,127.8,42.9,127.8,42.9,63.9,42.9,0.019,0.011,0.372,0.218
2026-06-07,2026-04-05,MCE-RIO,MCE-RIO,42,6,5,1,2,2,304.84,166.72,341.4,173.5,50.806666666666665,33.344,0.058,0.049,0.295,0.188
2026-06-07,2026-04-05,RIO-MCE,MCE-RIO,41,2,1,1,2,2,127.8,42.9,127.8,42.9,63.9,42.9,0.019,0.011,0.372,0.218
2026-06-07,2026-04-05,MCE-RIO,MCE-RIO,41,6,5,1,2,2,304.84,166.72,341.4,173.5,50.806666666666665,33.344,0.058,0.049,0.295,0.188
2026-06-07,2026-04-05,MCE-RIO,MCE-RIO,40,6,6,0,2,2,304.84,203.62,341.4,210.4,50.806666666666665,33.93666666666667,0.058,0.059,0.295,0.193
2026-06-07,2026-04-05,RIO-MCE,MCE-RIO,40,2,1,1,2,2,127.8,42.9,127.8,42.9,63.9,42.9,0.019,0.011,0.372,0.218
2026-06-07,2026-04-05,MCE-RIO,MCE-RIO,39,6,6,0,2,2,304.84,203.62,341.4,210.4,50.806666666666665,33.93666666666667,0.058,0.059,0.295,0.193
2026-06-07,2026-04-05,RIO-MCE,MCE-RIO,39,2,1,1,2,2,127.8,42.9,127.8,42.9,63.9,42.9,0.019,0.011,0.372,0.218
2026-06-07,2026-04-05,RIO-MCE,MCE-RIO,38,2,1,1,2,2,127.8,42.9,127.8,42.9,63.9,42.9,0.019,0.011,0.372,0.218
2026-06-07,2026-04-05,MCE-RIO,MCE-RIO,38,6,6,0,2,2,304.84,203.62,341.4,210.4,50.806666666666665,33.93666666666667,0.058,0.059,0.295,0.193
2026-06-07,2026-04-05,RIO-MCE,MCE-RIO,37,2,1,1,2,2,127.8,42.9,127.8,42.9,63.9,42.9,0.019,0.011,0.372,0.218
2026-06-07,2026-04-05,MCE-RIO,MCE-RIO,37,6,6,0,2,2,304.84,203.62,341.4,210.4,50.806666666666665,33.93666666666667,0.058,0.059,0.295,0.193
2026-06-07,2026-04-05,MCE-RIO,MCE-RIO,36,6,6,0,2,2,304.84,203.62,341.4,210.4,50.806666666666665,33.93666666666667,0.058,0.059,0.295,0.193
2026-06-07,2026-04-05,RIO-MCE,MCE-RIO,36,2,1,1,2,2,127.8,42.9,127.8,42.9,63.9,42.9,0.019,0.011,0.372,0.218
2026-06-07,2026-04-05,RIO-MCE,MCE-RIO,35,2,1,1,2,2,127.8,42.9,127.8,42.9,63.9,42.9,0.019,0.011,0.372,0.218
2026-06-07,2026-04-05,MCE-RIO,MCE-RIO,35,6,6,0,2,2,304.84,203.62,341.4,210.4,50.806666666666665,33.93666666666667,0.058,0.059,0.295,0.193
2026-06-07,2026-04-05,MCE-RIO,MCE-RIO,34,6,6,0,2,2,304.84,203.62,341.4,210.4,50.806666666666665,33.93666666666667,0.058,0.059,0.295,0.193
2026-06-07,2026-04-05,RIO-MCE,MCE-RIO,34,4,4,0,2,2,237.6,105.6,237.6,105.6,59.4,26.4,0.042,0.04,0.322,0.148
2026-06-07,2026-04-05,MCE-RIO,MCE-RIO,33,8,7,1,2,2,392.64,243.52,429.2,250.3,49.08,34.78857142857143,0.075,0.07,0.293,0.194
2026-06-07,2026-04-05,RIO-MCE,MCE-RIO,33,4,4,0,2,2,237.6,105.6,237.6,105.6,59.4,26.4,0.042,0.04,0.322,0.148
2026-06-07,2026-04-05,RIO-MCE,MCE-RIO,32,6,5,1,2,2,387.4,131.5,387.4,131.5,64.56666666666668,26.3,0.064,0.05,0.342,0.148
2026-06-07,2026-04-05,MCE-RIO,MCE-RIO,32,12,7,5,2,2,604.24,243.52,640.8,250.3,50.35333333333333,34.78857142857143,0.114,0.07,0.298,0.194
2026-06-07,2026-04-05,MCE-RIO,MCE-RIO,31,13,7,6,2,2,657.14,243.52,693.7,250.3,50.54923076923077,34.78857142857143,0.124,0.07,0.299,0.194
2026-06-07,2026-04-05,RIO-MCE,MCE-RIO,31,7,7,0,2,2,442.3,177.3,442.3,177.3,63.18571428571429,25.32857142857143,0.075,0.069,0.333,0.144
2026-06-07,2026-04-05,RIO-MCE,MCE-RIO,30,7,7,0,2,2,442.3,177.3,442.3,177.3,63.18571428571429,25.32857142857143,0.075,0.069,0.333,0.144
2026-06-07,2026-04-05,MCE-RIO,MCE-RIO,30,12,11,1,2,2,604.24,399.12,640.8,405.9,50.35333333333333,36.28363636363636,0.114,0.108,0.298,0.206
2026-06-07,2026-04-05,RIO-MCE,MCE-RIO,29,8,8,0,2,2,497.2,203.2,497.2,203.2,62.150000000000006,25.400000000000002,0.085,0.079,0.33,0.144
2026-06-07,2026-04-05,MCE-RIO,MCE-RIO,29,12,9,3,2,2,604.24,317.32,640.8,324.1,50.35333333333333,35.257777777777775,0.114,0.089,0.298,0.199
2026-06-07,2026-04-05,RIO-MCE,MCE-RIO,28,9,8,1,2,2,543.1,203.2,543.1,203.2,60.34444444444445,25.400000000000002,0.095,0.079,0.323,0.144
2026-06-07,2026-04-05,MCE-RIO,MCE-RIO,28,15,9,6,2,2,765.94,317.32,802.5,324.1,51.062666666666665,35.257777777777775,0.144,0.089,0.301,0.199
2026-06-07,2026-04-05,MCE-RIO,MCE-RIO,27,19,9,10,2,2,1014.96,317.32,1062.1,324.1,53.41894736842105,35.257777777777775,0.183,0.089,0.314,0.199
2026-06-07,2026-04-05,RIO-MCE,MCE-RIO,27,10,8,2,2,2,607.0,203.2,607.0,203.2,60.7,25.400000000000002,0.104,0.079,0.328,0.144
2026-06-07,2026-04-05,RIO-MCE,MCE-RIO,26,13,14,-1,2,2,671.66,406.6,675.7,406.6,51.666153846153854,29.042857142857144,0.131,0.138,0.288,0.165
2026-06-07,2026-04-05,MCE-RIO,MCE-RIO,26,19,15,4,2,2,1014.96,584.72,1062.1,591.5,53.41894736842105,38.98133333333333,0.183,0.147,0.314,0.222
2026-06-07,2026-04-05,MCE-RIO,MCE-RIO,25,23,15,8,2,2,1230.56,584.72,1277.7,591.5,53.50260869565217,38.98133333333333,0.223,0.147,0.311,0.222
2026-06-07,2026-04-05,RIO-MCE,MCE-RIO,25,12,14,-2,2,2,614.76,406.6,618.8,406.6,51.23,29.042857142857144,0.122,0.138,0.283,0.165
2026-06-07,2026-04-05,MCE-RIO,MCE-RIO,24,23,15,8,2,2,1230.56,584.72,1277.7,591.5,53.50260869565217,38.98133333333333,0.223,0.147,0.311,0.222
2026-06-07,2026-04-05,RIO-MCE,MCE-RIO,24,12,14,-2,2,2,614.76,406.6,618.8,406.6,51.23,29.042857142857144,0.122,0.138,0.283,0.165
2026-06-07,2026-04-05,MCE-SAO,MCE-SAO,44,4,0,4,1,1,745.6,0.0,745.6,0.0,186.4,,0.083,0.0,0.326,
2026-06-07,2026-04-05,MCE-SAO,MCE-SAO,43,4,1,3,1,1,745.6,109.9,745.6,109.9,186.4,109.9,0.083,0.022,0.326,0.185
2026-06-07,2026-04-05,MCE-SAO,MCE-SAO,42,4,1,3,1,1,745.6,109.9,745.6,109.9,186.4,109.9,0.083,0.022,0.326,0.185
2026-06-07,2026-04-05,MCE-SAO,MCE-SAO,41,4,2,2,1,1,745.6,109.9,745.6,210.8,186.4,54.95,0.083,0.044,0.326,0.09
2026-06-07,2026-04-05,MCE-SAO,MCE-SAO,40,4,1,3,1,1,745.6,0.0,745.6,100.9,186.4,0.0,0.083,0.023,0.326,0.0
2026-06-07,2026-04-05,MCE-SAO,MCE-SAO,39,4,1,3,1,1,745.6,0.0,745.6,100.9,186.4,0.0,0.083,0.023,0.326,0.0
2026-06-07,2026-04-05,MCE-SAO,MCE-SAO,38,4,1,3,1,1,745.6,0.0,745.6,100.9,186.4,0.0,0.083,0.023,0.326,0.0
2026-06-07,2026-04-05,MCE-SAO,MCE-SAO,37,4,1,3,1,1,745.6,0.0,745.6,100.9,186.4,0.0,0.083,0.023,0.326,0.0
2026-06-07,2026-04-05,MCE-SAO,MCE-SAO,36,4,1,3,1,1,745.6,0.0,745.6,100.9,186.4,0.0,0.083,0.023,0.326,0.0
2026-06-07,2026-04-05,MCE-SAO,MCE-SAO,35,4,1,3,1,1,745.6,0.0,745.6,100.9,186.4,0.0,0.083,0.023,0.326,0.0
2026-06-07,2026-04-05,MCE-SAO,MCE-SAO,34,4,5,-1,1,1,745.6,403.6,745.6,504.5,186.4,80.72,0.083,0.114,0.326,0.13
2026-06-07,2026-04-05,SAO-MCE,MCE-SAO,34,1,1,0,1,1,183.9,131.9,183.9,131.9,183.9,131.9,0.023,0.019,0.295,0.247
2026-06-07,2026-04-05,SAO-MCE,MCE-SAO,33,1,1,0,1,1,183.9,131.9,183.9,131.9,183.9,131.9,0.023,0.019,0.295,0.247
2026-06-07,2026-04-05,MCE-SAO,MCE-SAO,33,10,6,4,1,1,1517.0,514.5,1517.0,615.4,151.7,85.75,0.215,0.136,0.257,0.138
2026-06-07,2026-04-05,MCE-SAO,MCE-SAO,32,11,6,5,1,1,1685.9,514.5,1685.9,615.4,153.26363636363638,85.75,0.234,0.136,0.263,0.138
2026-06-07,2026-04-05,SAO-MCE,MCE-SAO,32,1,1,0,1,1,183.9,131.9,183.9,131.9,183.9,131.9,0.023,0.019,0.295,0.247
2026-06-07,2026-04-05,SAO-MCE,MCE-SAO,31,1,1,0,1,1,183.9,131.9,183.9,131.9,183.9,131.9,0.023,0.019,0.295,0.247
2026-06-07,2026-04-05,MCE-SAO,MCE-SAO,31,13,6,7,1,1,2020.7,514.5,2020.7,615.4,155.43846153846155,85.75,0.275,0.136,0.268,0.138
2026-06-07,2026-04-05,SAO-MCE,MCE-SAO,30,1,2,-1,1,1,183.9,275.8,183.9,275.8,183.9,137.9,0.023,0.042,0.295,0.238
2026-06-07,2026-04-05,MCE-SAO,MCE-SAO,30,13,6,7,1,1,2020.7,514.5,2020.7,615.4,155.43846153846155,85.75,0.275,0.136,0.268,0.138
2026-06-07,2026-04-05,SAO-MCE,MCE-SAO,29,1,2,-1,1,1,183.9,275.8,183.9,275.8,183.9,137.9,0.023,0.042,0.295,0.238
2026-06-07,2026-04-05,MCE-SAO,MCE-SAO,29,13,7,6,1,1,2020.7,624.4,2020.7,725.3,155.43846153846155,89.2,0.275,0.158,0.268,0.144
2026-06-07,2026-04-05,SAO-MCE,MCE-SAO,28,1,2,-1,1,1,183.9,275.8,183.9,275.8,183.9,137.9,0.023,0.042,0.295,0.238
2026-06-07,2026-04-05,MCE-SAO,MCE-SAO,28,13,9,4,1,1,2020.7,888.2,2020.7,989.1,155.43846153846155,98.6888888888889,0.275,0.201,0.268,0.161
2026-06-07,2026-04-05,MCE-SAO,MCE-SAO,27,13,10,3,1,1,2020.7,1028.1,2020.7,1129.0,155.43846153846155,102.80999999999999,0.275,0.224,0.268,0.167
